Public,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,No,No
30/09/2009,0.000330196,0.000858283,0.001785141,0.004445402,0.019336991,0.112751016,0.006873223,0.00584014,0.005181433,0.013269808,0.059101869,0.017751447,0.016512726,0.042629745,0.099493666,0.015253334,0.073861373,0.062028512,0.025055647,0.050160378,0.075600646,0.04594417,0.056273813,0.05271053,0.086443992,0.090276582,-0.010191881,0.116704626,0.045780642,-0.02724933,0.021370561,0.024295152,0.062028512,0.006873223,0.001785141,0.035907425,0.066324251,-0.050996284,0.047440984,0.063150841,0.042530128,0.03731513,0.057961164,0.015733706,0.026855055,0.040174542,0.048009534,0.007855933,0.00041357
30/10/2009,0.000314368,0.000344834,-0.002572221,0.025845487,0.008514527,0.042647147,-0.000531477,0.001124283,-0.001275225,0.009482691,0.017881632,0.007028236,0.007365042,0.003519603,0.034058148,0.008580135,0.030246057,0.01922282,0.009540749,0.008980147,0.023673978,0.092837691,-0.010477738,-0.009228098,0.015896829,-0.041459986,-0.02924224,0.009857061,-0.026969594,0.043384001,0.004698348,0.012383412,0.01922282,-0.000531477,-0.002572221,-0.031461752,-0.006816398,-0.014355615,-0.017240736,-0.003832529,-0.028313865,-0.01857707,-0.029939985,0.032798431,0.00226122,-0.003657519,-0.007139131,0.006717756,0.001745461
30/11/2009,0.000329983,0.00046718,0.008689393,0.014261222,0.01148073,0.032405424,0.01249878,0.00667082,0.009563963,0.018149362,0.00918899,0.014304665,0.011640784,0.014869529,0.024087336,0.008847492,-0.000133567,0.011145962,0.019931814,0.030796313,0.047154067,0.110962684,0.025558724,0.040735991,0.061090084,0.087642511,-0.014185681,0.078417543,0.059795819,-0.021917596,0.025463579,0.020924434,0.011145962,0.01249878,0.008689393,0.012090762,0.019586033,-0.058097886,0.033623158,0.032863685,-0.006039816,0.059983495,0.06130404,0.035174307,0.028136251,0.034627026,0.038445129,0.00337234,0.002808506
31/12/2009,0.000329874,0.000530432,-0.027219476,-0.021798134,-0.011305855,0.031703268,-0.023248306,-0.008846312,-0.011391028,-0.012061171,0.030789128,-0.007805196,-0.005711314,0.000748819,0.051114345,-0.000430259,0.028094845,0.020065534,0.022736233,0.022062011,0.029435882,0.010652278,0.012407432,0.023839118,0.033599225,0.044610333,0.000166142,0.027469305,0.03069505,0.046855087,-0.037626852,-0.025237533,0.020065534,-0.023248306,-0.027219476,0.052026909,0.044055613,0.089073031,0.043009172,0.041899618,0.041368434,0.019315491,0.052787433,0.019789352,-0.026870307,-0.00074727,0.014619223,0.006559487,0.005624143
29/01/2010,0.000308828,0.000457651,0.007441222,0.000914848,0.028188948,0.05893657,0.013772895,0.004610071,0.006712329,0.004872418,0.016184357,0.016315511,0.018104191,0.004764432,-0.047099735,0.016303739,0.038383947,0.010957455,-0.040500396,-0.040687655,-0.060469293,-0.074456828,-0.045321473,-0.041256475,-0.041134782,-0.024693701,0.020102575,-0.070735613,-0.037221112,-0.078662981,0.00413091,0.006820058,0.010957455,0.013772895,0.007441222,-0.036450995,-0.061236853,-0.007723384,-0.040725162,-0.043776118,0.003098561,-0.03597372,-0.063928792,-0.072779218,-0.003811883,-0.023101521,-0.034448367,-0.003642658,-0.001636884
26/02/2010,0.0003035,0.000421209,-0.003766468,-0.005574341,-0.005036955,0.001461964,0.003513228,0.011710177,0.00518635,-0.004780692,0.001344227,0.003552416,0.003513391,0.007853211,-0.025976637,0.005719068,-0.003242927,-0.000700889,-0.017554078,0.015087314,0.016071095,0.033349305,-0.024849752,0.011913139,0.007439931,-0.008183735,0.012275046,0.039981426,0.036391492,-0.040795486,0.000744241,-0.004800277,-0.000700889,0.003513228,-0.003766468,-0.007715367,0.005209477,-0.008749566,0.03733836,-0.001478993,0.005391605,0.03097715,0.045855712,0.037127172,0.002698798,0.00744558,0.010237804,0.002502139,0.003689029
31/03/2010,0.000376644,0.00057043,0.008628849,0.027207153,0.022280968,0.07950481,-0.007365527,0.007027458,9.03031E-05,0.012786942,0.032417006,0.002989661,0.006665724,0.028277211,0.088064815,0.010332875,0.053065497,0.03430766,0.064246784,0.059488755,0.063853179,0.021445187,0.070400776,0.065206501,0.068183559,0.071349575,0.047118547,0.055607176,0.066267457,0.059651619,-0.007558097,0.00237508,0.03430766,-0.007365527,0.008628849,0.072379699,0.058928773,0.104631847,0.063511199,0.062350542,0.092084458,0.060344919,0.07701581,-0.012423697,0.005175707,0.036100662,0.054291811,-5.81944E-05,0.005774117
30/04/2010,0.000345127,0.000466038,0.005922311,0.001767487,0.009667187,0.030751805,0.009393685,-0.00751319,0.003841639,0.010031034,0.022432085,0.018200166,0.011567189,0.00949006,-0.006017346,0.005773432,0.02174386,0.020315388,0.001683437,-0.000775228,-0.00290513,-0.074112734,-0.01853591,0.00320298,-0.005389845,0.028016327,0.005331391,0.005114562,0.021176524,-0.013067741,0.000160872,0.006206981,0.020315388,0.009393685,0.005922311,-0.015612034,0.010331838,0.004557768,-0.020123211,0.0012268,0.03058266,0.015787702,0.021996933,0.019442689,0.000693241,0.001986137,0.002746664,0.012803518,0.005740968
31/05/2010,0.000365917,0.000506524,0.022673915,0.001573229,-0.007564083,-0.051431598,0.015394294,0.015142029,0.012711483,0.000660013,-0.035721856,-0.005509334,-0.003998391,-0.017598865,-0.074738972,-0.005438229,-0.040487661,-0.047542825,-0.113258429,-0.084737975,-0.087849212,-0.084735094,-0.123131051,-0.092490166,-0.087172575,-0.076952977,-0.075989595,-0.080533526,-0.078898609,-0.109205769,-0.01563128,-0.033403119,-0.047542825,0.015394294,0.022673915,-0.053665414,-0.057224317,-0.109950843,-0.061090545,-0.051705341,-0.073145012,-0.079850779,-0.073037991,-0.069229506,-0.029081585,-0.061746612,-0.080961333,0.004814046,0.00227655
30/06/2010,0.000365784,0.00055147,0.015319671,0.014030388,0.010563759,0.015416311,0.016752774,-0.007328191,0.008377373,0.006626973,0.013261822,0.021311065,0.013182756,0.021945718,0.077313566,0.002338776,0.011807676,0.014357386,-0.016872178,-0.003078041,-0.000179062,-0.076450248,-0.01076906,-0.024210855,-0.018507005,0.046523045,-0.011437353,-0.013280077,-0.053620835,-0.020150703,0.015316636,0.016604683,0.014357386,0.016752774,0.015319671,-0.011221453,0.020353023,-0.047431832,-0.050492093,-0.004988582,-0.024646206,-0.052348231,-0.060679561,0.003182357,0.008399325,-0.008399858,-0.018281731,0.004930772,0.001488145
30/07/2010,0.000360426,0.000564719,-0.002810068,-0.016749728,0.013245428,0.045869124,0.006009441,0.010232784,0.00567331,-0.000770344,0.034940561,0.019590378,0.014657803,0.041277302,0.106626317,0.012169677,0.040360123,0.048234963,0.122503503,0.062361295,0.073737565,0.131353566,0.115519731,0.082003886,0.096800751,0.018737834,0.028643305,0.119875386,0.07103195,0.135183217,0.03397993,0.040680505,0.048234963,0.006009441,-0.002810068,0.052655463,0.047288526,0.014208509,0.071239378,0.062358234,0.070211881,0.070063039,0.072030189,0.067742387,0.042384123,0.062794304,0.074800293,0.010129304,-0.00224566
31/08/2010,0.000391627,0.000690826,0.044907602,0.046408392,0.04332083,0.020568932,0.01853569,0.023978187,0.019909787,0.02685435,0.002100742,0.01983235,0.021432914,0.023999921,0.00352993,0.018916103,0.014564509,0.002601265,-0.019700443,-0.003069046,0.002613972,0.056531734,-0.036299899,-0.025720754,0.010017512,-0.004856703,-0.020646802,-0.002152981,-0.043869142,-0.03143542,0.013917345,0.012401504,0.002601265,0.01853569,0.044907602,-0.031583697,-0.007660261,-0.053153487,-0.001127624,-0.013796714,-0.008678788,-0.045144209,-0.05069134,-0.0254514,0.006980678,-0.009865514,-0.019775039,-5.63356E-05,0.00513969
30/09/2010,0.000365375,0.000582059,-0.005532669,0.006665893,-0.002198298,0.048273391,5.03223E-05,-0.009132985,-0.003298411,0.003766828,0.029334796,0.006992334,0.002165622,0.017182368,0.016210251,-0.002739184,0.025424252,0.040197731,0.093494124,0.083594958,0.096207562,0.034816563,0.113360981,0.097066271,0.092831581,0.135229868,0.043333417,0.10399109,0.095335801,0.078656048,0.023467557,0.028766376,0.040197731,5.03223E-05,-0.005532669,0.048262377,0.087529456,0.041013211,0.06280302,0.077386325,0.082791256,0.089244714,0.130710342,0.072603189,0.036347332,0.067626785,0.086026464,-0.002572802,1.11403E-05
29/10/2010,0.000354806,0.000563683,-0.013843597,-0.014110099,-0.001601917,0.023849941,-0.001715446,-0.005209223,-0.004264918,0.006886383,0.023563094,0.001180395,0.000644171,0.019286009,0.08293676,-0.000484462,0.020909647,0.028531407,0.037140882,0.042471515,0.051235401,0.109423766,0.044212888,0.041794189,0.04762653,0.014335664,0.01279194,0.030850228,0.042404622,0.079647495,0.012557442,0.010263664,0.028531407,-0.001715446,-0.013843597,0.032763011,0.017491125,-0.016123102,0.024494635,0.023210409,0.027647845,0.038049156,0.063554588,0.049827652,0.017673873,0.03009949,0.037408677,-0.011139911,0.002562246
30/11/2010,0.000391191,0.000653503,-0.005959039,0.001219253,-0.024261309,-0.071601778,-0.005961682,-0.0270928,-0.013577188,-0.016684099,-0.011325033,-0.008114597,-0.010163131,-0.028224377,-0.024997605,-0.013547074,-0.041625964,-0.027885873,-0.049465428,-0.013458776,-0.022927158,-0.016016668,-0.071495398,-0.021934985,-0.029659008,-0.081346674,0.020652843,-0.021426717,0.008494514,-0.072023764,-0.038066878,-0.034659966,-0.027885873,-0.005961682,-0.005959039,-0.037635059,-0.002668443,0.061848809,-0.023802799,-0.010645001,-0.016140561,0.000128228,-0.001553006,-0.003540257,-0.035243796,-0.028387742,-0.024354769,-0.011874691,0.003733541
31/12/2010,0.000380611,0.000590021,-0.00189179,0.023898699,-0.000550889,0.002496018,-0.01627744,-0.005091951,-0.00508776,0.000863989,0.017666299,-0.009172325,-0.005511967,-0.01106801,0.043820652,-0.002381802,0.014707623,0.019865989,0.07877085,0.04866329,0.039700009,-0.004255432,0.091865292,0.06805326,0.054137476,0.058395558,0.07944286,0.068331005,0.069675284,0.078112621,0.013058782,0.00815063,0.019865989,-0.01627744,-0.00189179,0.048138905,0.037470982,0.042007038,0.067299301,0.044784995,0.098777341,0.066831397,0.047909704,0.106889677,0.022682816,0.046055469,0.059804088,-0.001836972,0.009952287
31/01/2011,0.000396102,0.000603177,-0.018131603,-0.021010597,-0.002809839,0.039507849,0.000112467,-0.002397816,-0.004636866,-0.00515777,0.020354471,0.001991326,-0.000361771,-0.00692655,-0.012401556,-0.004374964,0.025624911,0.020831114,0.018243656,-0.020301959,-0.027684724,-0.043826209,0.038999018,0.004801821,-0.043729716,-0.120222353,0.004251028,-0.047519069,0.018016008,0.011065558,0.001799695,0.006755107,0.020831114,0.000112467,-0.018131603,0.031270074,-0.008430635,0.011457303,-0.003247584,-0.021003376,-0.013084002,0.023701591,0.029058697,0.010030111,0.002325067,0.003600971,0.004351502,-0.008313761,0.000898827
28/02/2011,0.000364686,0.00054883,0.007360499,0.015757987,0.011911045,0.020085257,-0.000730956,-0.000676903,1.2079E-05,0.010927151,0.013364847,0.007925236,0.006709105,0.002031733,0.012793121,0.008044918,0.020393871,0.013489865,0.039356597,0.010261941,-0.000475384,0.072922357,0.031652164,0.025950451,0.01880355,-0.024658053,0.044828874,0.011173924,0.038565385,0.11486154,0.005887345,0.011689008,0.013489865,-0.000730956,0.007360499,0.018822493,-0.036909356,0.045625601,0.027305993,-0.013838414,0.010754482,0.03425909,0.031303748,0.013179079,0.009398388,0.017925208,0.022940985,-0.005294816,0.007392238
31/03/2011,0.000416632,0.000647444,0.003693178,0.005903623,0.005963455,0.000791057,-0.000468905,-0.006999403,-0.001107228,0.006599293,0.005233027,-0.001336937,-0.000986293,0.013847775,0.002247424,-0.003303521,-0.00832457,0.008664086,-0.025570941,0.011114982,0.04136462,-0.013196961,0.002055271,0.007993787,0.031878549,0.095745997,-0.082159967,0.026792562,0.004260266,-0.037818962,0.004709747,0.00512124,0.008664086,-0.000468905,0.003693178,-0.022579761,0.051029309,-0.080669347,-0.010015309,0.043074466,-0.002800725,0.000397772,-0.004783011,0.020645486,0.005284454,0.006680171,0.007501181,-0.004605439,0.00276126
29/04/2011,0.000395636,0.000642532,0.018174785,0.019784459,0.023148999,0.019819457,0.010067413,0.002944362,0.007493158,0.01816834,0.01519971,0.017196379,0.013171249,0.015378181,0.01676159,0.009887124,0.014875303,0.023659544,0.072987787,0.01951932,0.023588901,-0.019680044,0.072309358,0.036288817,0.017678772,0.016091511,0.005209855,0.018281494,0.028161186,0.107696886,0.030995206,0.033532256,0.023659544,0.010067413,0.018174785,0.037797099,0.023131293,-0.017418445,0.029065987,0.008261188,0.049121878,0.029615302,0.028106691,0.034630576,0.031921588,0.034171372,0.035494775,0.015512055,0.009995555
31/05/2011,0.000437108,0.000709475,0.012385665,0.015343578,0.007214541,-0.002185535,0.013873085,0.010065593,0.010838081,0.010500267,0.004907603,0.014443903,0.011952735,0.014787579,0.015127175,0.009100925,0.006606474,-0.000150508,-0.02140531,-0.023518088,-0.026298092,-0.066951047,-0.032599301,-0.02322492,-0.039753058,-0.044062835,-0.013568121,-0.015763324,-0.014878328,0.01000126,-0.000784479,-0.001714463,-0.000150508,0.013873085,0.012385665,-0.013870683,-0.007815704,-0.015051485,-0.008640712,-0.015525515,0.000540678,-0.011319552,-0.011676563,-0.050582092,-0.004711556,-0.014248744,-0.019858854,-0.004446366,0.002039436
30/06/2011,0.00041091,0.000677561,-0.006143529,0.007891337,-0.013275861,-0.01508248,-0.0026432,-0.006429217,-0.001175488,0.003556733,-0.008836859,-0.008764152,-0.006470482,0.011424753,0.017481702,-0.0043971,-0.021854927,-0.00660158,-0.032003673,-0.003997062,-0.010424464,0.029782083,-0.017590536,-0.013064783,0.003198304,0.010081346,0.019043502,-0.004475147,-0.0187375,-0.016602558,0.000758314,-0.005321696,-0.00660158,-0.0026432,-0.006143529,-0.021186407,-0.024869948,0.008689462,-0.004291072,-0.018514191,-0.009309742,-0.016669135,-0.019483871,-0.050442416,-0.001660728,-0.007535544,-0.010991318,0.00169185,-0.000931946
29/07/2011,0.000400343,0.00064123,0.032475894,0.031715646,0.025712473,-0.002299107,0.01561646,0.000798323,0.009613099,0.022215121,0.012407642,0.025216098,0.018002554,0.018688342,0.020884159,0.011851065,0.000856468,0.009509755,8.22219E-05,0.017399484,0.011701822,0.013751962,-0.029781983,-0.011114283,0.002936847,-0.004838707,0.037224034,-0.031908467,-0.020150564,-0.005480631,0.020641854,0.021569311,0.009509755,0.01561646,0.032475894,-0.055886797,0.006290678,-0.01032374,-0.021300882,-0.008905228,-0.02466787,-0.02033464,0.016659264,0.029617689,0.01508453,0.001588172,-0.006350862,0.012593024,-4.28881E-05
31/08/2011,0.000462549,0.000640819,0.020366351,0.007498981,-0.023098964,-0.071011983,0.02457048,0.028020399,0.020059657,0.007388913,-0.039527744,0.000652094,-0.00360802,0.006990621,-0.021563999,-0.012922384,-0.064370273,-0.038697569,-0.082779323,-0.075742143,-0.078041501,-0.031358265,-0.108676317,-0.076316472,-0.071042003,-0.120514411,-0.067937281,-0.040823998,-0.057504202,-0.110985316,0.012718676,-0.006601447,-0.038697569,0.02457048,0.020366351,-0.110278829,-0.091612974,-0.08982744,-0.065464233,-0.072918734,-0.094689842,-0.054321936,-0.049878852,0.009985872,-0.002862475,-0.040702413,-0.0629612,0.000600731,0.005875919
30/09/2011,0.000436361,0.000591146,0.027031249,0.02805525,-0.008186244,-0.04138466,0.013855539,0.002642303,0.010804114,0.005875834,-0.038095361,0.002551606,-0.003603225,-0.036882285,-0.101032108,-0.012108989,-0.039680164,-0.050277015,-0.09012023,-0.104924614,-0.133941631,-0.12164631,-0.125965403,-0.106156639,-0.132069955,-0.075630687,-0.007738726,-0.165056109,-0.08776647,-0.126960471,-0.02310731,-0.030656813,-0.050277015,0.013855539,0.027031249,-0.045184381,-0.092038452,-0.007956835,-0.046586746,-0.074021196,-0.064996488,-0.070298824,-0.045230067,-0.147349942,-0.037640943,-0.072936907,-0.093699239,-0.002497286,0.006427886
31/10/2011,0.000477711,0.000738496,0.010790981,-0.006759647,0.027508666,0.054406363,-0.006530513,-0.020319952,-0.007201885,0.000556907,0.060251389,0.01787529,0.015607706,0.039688418,0.048199683,0.019137771,0.06702042,0.067404294,0.118225372,0.075707494,0.104587348,0.045068387,0.125213623,0.105790384,0.089616072,0.055065812,-0.009499469,0.159006725,0.11662206,0.105061174,0.01331116,0.033054169,0.067404294,-0.006530513,0.010790981,0.075858583,0.09614991,0.009121852,0.081470168,0.09068617,0.070585613,0.109293117,0.103806228,0.06618353,0.029495024,0.068798694,0.0919185,-0.011032213,0.000699056
30/11/2011,0.000482673,0.000702172,0.023768213,0.067139099,-0.019800968,-0.044763199,0.006349944,-0.029633573,-0.001426287,0.010162895,-0.021543782,-0.019598584,-0.018544665,-0.008793407,0.00082852,-0.030616611,-0.051190135,-0.031191614,-0.03165872,-0.06664423,-0.074402516,-0.056820834,-0.051131568,-0.040100064,-0.063186721,-0.151779933,-0.0408662,-0.054197283,-0.006997722,-0.051029939,-0.017451351,-0.032946923,-0.031191614,0.006349944,0.023768213,-0.017738951,-0.064252359,-0.048333051,-0.001445851,-0.038463185,-0.013578112,-0.002209965,-0.025312672,-0.022190195,-0.021414876,-0.031040579,-0.036702757,0.000498524,0.001640576
30/12/2011,0.000508378,0.000768719,0.0160699,0.026390046,0.024834032,0.018668975,0.008117053,0.038798371,0.016310545,0.021231221,0.024163625,0.021375657,0.019254717,0.016319025,0.047319317,0.02581423,0.033872224,0.019730679,-0.004317274,-0.012964317,-0.021027327,-0.104487274,-0.028827656,-0.009890795,-0.046552313,-0.072438479,0.012841645,-0.005909293,0.004819814,-0.075217142,0.006743275,0.010369234,0.019730679,0.008117053,0.0160699,0.008312872,0.009308675,-0.000596089,0.01277648,-8.23101E-05,-0.0217468,0.010229093,-0.007203309,-0.037479117,0.003832312,-0.003237167,-0.007395684,-0.004225635,0.004490986
31/01/2012,0.000565153,0.000942297,0.002255137,-0.005281901,0.026001425,0.067945316,0.003986972,0.016096235,0.006720994,0.014260983,0.031784082,0.022140884,0.021383015,0.015227569,0.048038759,0.029387384,0.064301945,0.03723582,0.045258477,0.078741056,0.090565784,0.009541127,0.06377226,0.067921152,0.094925214,0.218852143,0.04211407,0.114512411,0.054568694,0.077419521,0.01673752,0.027660154,0.03723582,0.003986972,0.002255137,0.043119358,0.084942962,0.035837313,0.019593567,0.074350345,0.084736418,0.044815417,0.08383151,0.024728675,0.025694656,0.047447699,0.060243607,-0.006817,-0.005070535
29/02/2012,0.000513015,0.000905716,-0.012515443,-0.015147957,0.014115188,0.041254702,-0.006191191,0.019738217,0.001200877,0.002805205,0.026756506,0.008418463,0.010605864,0.026946039,0.005119218,0.018174335,0.041637344,0.033942815,0.057671044,0.059488562,0.066171944,0.110085092,0.072700174,0.056371001,0.078049832,0.059212151,0.037759009,0.062132786,0.042248655,0.01827329,-0.000680177,0.015468122,0.033942815,-0.006191191,-0.012515443,0.045588035,0.055669424,0.115110528,0.039441307,0.045498689,0.07960635,0.043241982,0.06472897,0.026986806,0.009303779,0.03355053,0.047813324,-0.002721961,0.006026835
30/03/2012,0.000502393,0.0009361,-0.008224384,-0.000779371,0.000361134,0.01363284,-0.009022114,0.00179741,-0.003673274,-0.006151897,-0.000439869,-0.009659668,-0.000260655,0.002465483,-0.01969897,0.008533985,0.014356062,0.000739423,-0.010180718,-0.030212442,-0.045067064,-0.072126171,-0.011998503,-0.005379283,-0.03759531,-0.05831373,0.019394175,-0.02129427,0.023292658,0.041933325,-0.007200786,-0.004643666,0.000739423,-0.009022114,-0.008224384,0.003501487,-0.021803873,0.031087086,-0.012115543,-0.014063044,0.003111757,0.032909229,0.050653701,-0.041365311,-0.006882023,-0.006107884,-0.005652509,0.002959026,0.003005875
